,PLZ,Venue_Name,Category,Latitude,Longitude,Address,Distance
783,60529,H Rheinlandstraße,Tram Station,50.082500559766345,8.5813965221797,"Rheinlandstr. (Schwanheimer Bahnstr.), Frankfurt am Main",225
784,60529,Schwanheimer Wald,Park,50.079863521715936,8.577469041014455,"Bahnstrasse (Rheinlandstrasse), 60529 Frankfurt am Main",587
785,60529,ALDI SÜD,Supermarket,50.087913053494795,8.574858782994852,"Nürburgstraße 5, 60529 Frankfurt am Main",913
786,60549,Lufthansa Panorama Lounge A26,Airport Lounge,50.045022,8.56673,"Terminal 1, near Gate A26 (FRA Airport), 60547 Frankfurt am Main",566
787,60549,Start- und Landebahn Süd,Airport Service,50.03630444871857,8.570945262908936,"Runway 07R/25L (FRA Airport), 60547 Frankfurt am Main",711
788,60549,Lufthansa Business Lounge A26,Airport Lounge,50.04493032126673,8.566765716531355,"Terminal 1, one level up at gate A26 (FRA Airport), 60547 Frankfurt am Main",558
789,60549,Lufthansa Senator Lounge A,Airport Lounge,50.04841067944939,8.567200899124146,"Terminal 1 (FRA Airport), 60549 Frankfurt am Main",931
790,60549,Lufthansa Senator Lounge Z,Airport Lounge,50.048576025152855,8.566997051239014,"Terminal 1, near Gate Z50 (FRA Airport), 60549 Frankfurt am Main",944
791,60549,Lufthansa First Class Lounge B,Airport Lounge,50.04724635399255,8.572216629981995,"Terminal 1, near Gate B22 (FRA Airport), 60547 Frankfurt am Main",990
792,60549,Lufthansa Cabin Found Property,Airport Service,50.0442369057162,8.563522334931134,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",424
793,60549,Lufthansa Firstclass/HON-Circle Limo,Transportation Service,50.04464936414488,8.562407759696637,"FRA Airport, 60547 Frankfurt am Main",474
794,60549,Leisure Zone,Airport Lounge,50.04814199146634,8.564658164978027,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",864
795,60549,Lufthansa First Class Lounge A,Airport Lounge,50.04812821255486,8.568198680877684,"Terminal 1, near Gate A13 (FRA Airport), 60549 Frankfurt am Main",925
796,60549,Natural Food & Drinks,Juice Bar,50.04802061911678,8.565823606651414,"Flughafen Frankfurt am Main, 60549 Frankfurt am Main",864
797,60549,Lufthansa Business Lounge A13,Airport Lounge,50.04811229306639,8.56806623477691,"Terminal 1, near Gate A13 (FRA Airport), 60549 Frankfurt am Main",920
798,60549,Lufthansa Business Lounge Z,Airport Lounge,50.0485691357599,8.567426204681396,"Terminal 1, near Gate Z50 (FRA Airport), 60547 Frankfurt am Main",952
799,60549,Hermann's,BBQ Joint,50.04569824777832,8.566772191021064,"Flughafen Frankfurt, FRA Terminal 1, Gate A24 (FRA Airport), 60549 Airport Frankfurt",636
800,60549,Lufthansa Business Lounge B West,Airport Lounge,50.04666175258209,8.571670875519903,"Terminal 1, near Gates B24-B28 (FRA Airport), 60549 Frankfurt am Main",915
801,60549,Deutsch,German Restaurant,50.04818332817702,8.568499088287354,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",939
802,60549,Caviar House & Prunier,Gourmet Shop,50.04792997855591,8.569287836702806,"Terminal 1 (FRA Airport), 60549 Frankfurt am Main",937
803,60549,Goodman & Filippo,Bistro,50.046736,8.567479,"Terminal 1 (FRA Airport), Frankfurt am Main",762
804,60549,The Bar,Gastropub,50.0482797803635,8.568520545959473,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",949
805,60549,Apron,Airport Service,50.04571801888225,8.573493744570529,"FRA Airport, 60547 Frankfurt am Main",935
806,60549,Hausmann's,German Restaurant,50.04818125534233,8.568723289558314,"Terminal 1 (FRA Airport), 60549 Frankfurt am Main",945
807,60549,Start- und Landebahn Center,Airport Service,50.04016333978426,8.566417694091797,"Runway 07C/25C (FRA Airport), 60547 Frankfurt am Main",222
808,60549,Mayer's,Diner,50.048332,8.568167,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",945
809,60549,Mondo Bianco,Café,50.047725493213754,8.562367200688366,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",815
810,60549,Nykke & Kokki,Snack Place,50.04606732777502,8.56691815873172,"Terminal 1 (FRA Airport), Frankfurt am Main",678
811,60549,McDonald's,Fast Food Restaurant,50.04731706744055,8.562118039421176,"Terminal 1 (FRA Airport), Frankfurt am Main",772
812,60549,Heberer's Traditional Bakery,Bakery,50.04805931793817,8.569056987762451,"Terminal 1, near Gate A13 (FRA Airport), 60547 Frankfurt am Main",943
813,60549,Meyer Frankfurt,Sandwich Place,50.04809843638143,8.569254486366754,"Terminal 1 (FRA Airport), 60547 Frankfurt am Main",953
814,60549,Heinemann Duty Free Shop,Duty-free Shop,50.04807814857707,8.56922291680321,"Terminal 1 (FRA Airport), 60549 Frankfurt am Main",950
815,60549,Coffee Kitchen,Café,50.04660355143907,8.571800887584686,"Terminal 1, near Gate B28 (FRA Airport), 60547 Frankfurt am Main",916
816,60594,Harmonie,Indie Movie Theater,50.10333434358594,8.690995323216915,"Dreieichstr. 54, 60594 Frankfurt am Main",102
817,60594,Pizzeria Dal Bianco,Pizza Place,50.103684553005245,8.69022732791951,"Darmstädter Landstr. 3, 60594 Frankfurt am Main",161
818,60594,Amélies Wohnzimmer,Café,50.10371183963149,8.689171842490836,"Affentorplatz 20 (Schifferstr.), 60594 Frankfurt am Main",235
819,60594,Atschel,Apple Wine Pub,50.104749352195846,8.688958451492997,"Wallstr. 7, 60594 Frankfurt am Main",292
820,60594,Frau Rauscher,Apple Wine Pub,50.10533485338751,8.691548765958899,"Klappergasse 8, 60594 Frankfurt am Main",229
821,60594,Lokalbahnhof,German Restaurant,50.103075418174406,8.690308821751387,"Darmstädter Landstr. 14 (Textorstr.), 60594 Frankfurt am Main",154
822,60594,Muku,Ramen Restaurant,50.105927009163715,8.692276240691584,"Dreieichstraße 7a, 60594 Frankfurt am Main",287
823,60594,Fichtekränzi,Apple Wine Pub,50.104691819219454,8.688989910702192,"Wallstr. 5, 60594 Frankfurt am Main",287
824,60594,GIOIA – Freude am Essen,Italian Restaurant,50.104935,8.689958,"Paradiesgasse 67 (Neuer Wall/Affentorplatz, Sachsenhausen), 60594 Frankfurt am Main",249
825,60594,Ebbelwoi Unser,Gastropub,50.104594351194464,8.688485950197371,"Abstgässchen 8, 60594 Frankfurt am Main",313
826,60594,Pi-Nong Authentische Thai-Küche,Thai Restaurant,50.10395427187809,8.690050477983977,"Affentorplatz 26, 60594 Frankfurt am Main",182
827,60594,Kanonesteppel,German Restaurant,50.10259712564316,8.688446740078286,"Textorstr. 20, 60594 Frankfurt am Main",296
828,60594,Libertine Lindenberg,Bed & Breakfast,50.106212378273774,8.6908004593717,Frankfurt am Main,339
829,60594,Harry's New York Bar,Bar,50.10616000898704,8.69543972913305,"Walther-von-Cronberg-Platz 1, 60594 Frankfurt am Main",379
830,60594,Apfelwein DAX,Apple Wine Pub,50.10438954482606,8.692552694714834,"Willemerstr. 11, 60594 Frankfurt am Main",116
831,60594,Udon Thai Imbiss,Thai Restaurant,50.100996447757325,8.69134958772837,"Darmstädter Landstraße 35, 60598 Frankfurt am Main",272
832,60594,Hummus Küch',Falafel Restaurant,50.101932,8.687351,"Textorstr. 31, 60594 Frankfurt am Main",395
833,60594,Altin Sofrasi,Falafel Restaurant,50.10265054647257,8.689647051747466,"Textorstr. 10, 60594 Frankfurt am Main",213
834,60594,Pizza Petro,Pizza Place,50.10506982018441,8.689602389643683,"Paradiesgasse 38, 60594 Frankfurt am Main",278
835,60594,Fame - The Sandwich Shop,Sandwich Place,50.10497000946826,8.688840228245759,"Wallstr. 10, 60594 Frankfurt am Main",313
836,60594,Buenos Aires,Argentinian Restaurant,50.104999649796866,8.692033951168876,"Dreieichstrasse 35 (Klappergasse), 60594 Frankfurt am Main",185
837,60594,FITSEVENELEVEN Sachsenhausen,Gym / Fitness Center,50.10288158494578,8.691168702129298,"Dreieichstr. 59, 60594 Frankfurt am Main",103
838,60594,Jasper's,Bar,50.10402078248186,8.689027602990683,"Schifferstrasse 8, 60594 Frankfurt am Main",253
839,60594,Café Bar Brücke,Café,50.10587021312112,8.687543323182863,"Brückenstr. 19, 60594 Frankfurt am Main",447
840,60594,Proletariat,Gastropub,50.10437297420231,8.691979764105433,"Dreieichstr. 45 (Willemerstr.), 60594 Frankfurt am Main",118
841,60594,Bizzi Ice Organic Gelato,Ice Cream Shop,50.10537142228938,8.687426941474637,"Wallstr. 26 (Brückenstr.), 60594 Frankfurt am Main",421
842,60594,Cafe Glücklich,Bistro,50.102159,8.688437,Frankfurt am Main,314
843,60594,Apfelweinwirtschaft Dauth-Schneider,Apple Wine Pub,50.10489897464219,8.690194580592518,"Neuer Wall 7, 60594 Frankfurt am Main",234
844,60594,Trattoria i Siciliani,Trattoria/Osteria,50.104896197953806,8.684427518644487,"Walter-Kolb-Str. 17, 60594 Frankfurt am Main",596
845,60594,Eissalon Firenze,Ice Cream Shop,50.10546928214561,8.696628596066692,"Walther-von-Cronberg-Platz 13, 60594 Frankfurt am Main",381
846,60596,Villa Kennedy,Hotel,50.09736040302291,8.669209385229689,"Kennedyallee 70 (Stresemannallee), 60596 Frankfurt am Main",133
847,60596,Restaurant Casa Nova,Italian Restaurant,50.09402161707747,8.671644877640944,"Stresemannallee, 59, Frankfurt am Main",375
848,60596,JFK Bar,Hotel Bar,50.09730698131774,8.669232136647146,"Kennedyallee 70 (Stresemannallee), 60596 Frankfurt am Main",132
849,60596,Parthenon Greek Restaurant,Greek Restaurant,50.10103682814363,8.674486005718778,"Stresemannallee (Gartenstr.), Frankfurt am Main",474
850,60596,Liebieghaus Cafe,Café,50.10183336087025,8.671730358023364,Frankfurt am Main,498
851,60596,Liebieghaus,Art Museum,50.101799177203205,8.671614755046937,"Schaumainkai 71, 60596 Frankfurt am Main",494
852,60596,Städel Museum,Art Museum,50.10337094150389,8.673733953846599,"Schaumainkai 63, 60596 Frankfurt am Main",693
853,60596,Dorade am Main,Seafood Restaurant,50.09720882935048,8.66412272241204,"Dorade am Main Carl-von-Noorden Platz 5, 60596 Frankfurt am Main",497
854,60596,oheim,Café,50.10032188683107,8.680100440979004,"Oppenheimer Landstr. 48 (Schwanthalerstr.), 60596 Frankfurt am Main",722
855,60596,Spa,Spa,50.097137877911386,8.669781938373296,"Kennedyallee 70 (Villa Kennedy), 60596 Frankfurt am Main",96
856,60596,Holbein's Café-Restaurant,French Restaurant,50.10292335197727,8.673752118910233,"Holbeinstr. 1, 60596 Frankfurt am Main",646
857,60596,Rudergesellschaft Germania 1869,Athletics & Sports,50.10277153318719,8.672758992470607,"Schaumainkai 65, 60596 Frankfurt am Main",612
858,60596,Paris Bar,Bar,50.10122685624644,8.680658340454102,"Oppenheimer Landstr. 27, 60596 Frankfurt am Main",807
859,60596,Museumsufer,Park,50.10432702110405,8.674328327178955,"Schaumainkai, 60594 Frankfurt am Main",807
860,60596,Hunky Dory,Cocktail Bar,50.103891712844565,8.665367323347024,"Baseler Straße 10, 60329 Frankfurt am Main",832
861,60596,Schweizer Platz,Plaza,50.10198729261282,8.680529594421387,"Schweizer Platz, Frankfurt am Main",847
862,60596,HUCKS Lieblingsplatz,Bakery,50.103303426064784,8.679420700798893,"Schweizer Straße 30, 60594 Frankfurt am Main",888
863,60596,Lua Cuisine,Vietnamese Restaurant,50.10032188683107,8.682171106338501,"Schweizer Strasse 75, 60594 Frankfurt am Main",857
864,60596,Maincafé,Beer Garden,50.10502963829639,8.675734412169126,"Schaumainkai 50, 60596 Frankfurt am Main",914
865,60596,a tavola!,Italian Restaurant,50.10162743329607,8.681500025175785,"Diesterwegstr. 4, 60594 Frankfurt am Main",881
866,60596,Zum Gemalten Haus,German Restaurant,50.1008313659805,8.682156915733083,"Schweizer Str. 67, 60594 Frankfurt am Main",879
867,60596,L'Osteria,Trattoria/Osteria,50.101269729761626,8.66363704057337,"Speicherstraße 1, 60327 Frankfurt am Main",686
868,60596,Ristorante Carmelo Greco,Italian Restaurant,50.09459915891765,8.682584104201608,"Ziegelhüttenweg 1-3, 60598 Frankfurt am Main",877
869,60596,ClubLounge@InterContinental,Lounge,50.104266748597716,8.668980816362113,Frankfurt am Main,781
870,60596,Fujiwara,Sushi Restaurant,50.10296169846247,8.678557558844716,"Cranachstr. 1 (Gartenstr.), 60586 Frankfurt am Main",819
871,60596,Mr. Lee,Korean Restaurant,50.102041725035974,8.66038392899925,"Gutleutstr. 153, 60327 Frankfurt am Main",923
872,60596,La Maison du Pain,Café,50.10101189849076,8.681504790015142,"Schweizer Str. 63, 60594 Frankfurt am Main",847
873,60596,Roomers,Hotel,50.104598835092546,8.666686713695526,"Gutleutstr. 85, 60329 Frankfurt am Main",863
874,60596,Untermainkai,Park,50.105526707156315,8.6726975440979,"Untermainkai, 60329 Frankfurt am Main",914
875,60596,Atlantik Fisch,Seafood Restaurant,50.10249368519658,8.6614746624474,60327 Frankfurt am Main,891
876,60598,Thai & Turf,Asian Restaurant,50.089072,8.67092,"Mörfelder Landstr. 235 (Stresemannallee), 60598 Frankfurt am Main",537
877,60598,Zur Buchscheer,Gastropub,50.084615,8.672058,"Schwarzsteinkautweg 17, 60598 Frankfurt am Main",751
878,60598,Restaurant Casa Nova,Italian Restaurant,50.09402161707747,8.671644877640944,"Stresemannallee, 59, Frankfurt am Main",848
879,60598,Landwehrstübchen,German Restaurant,50.085186367045004,8.674619973733062,"Sachenhäuser Landwehrweg 371, 60598 Frankfurt am Main",879
880,60598,Dorade am Main,Seafood Restaurant,50.09720882935048,8.66412272241204,"Dorade am Main Carl-von-Noorden Platz 5, 60596 Frankfurt am Main",970
881,60598,Döner & Pizza Land,Doner Restaurant,50.08993228942033,8.672080082216139,60598 Frankfurt am Main,636
882,60598,Frankfurt Art Bar,Jazz Club,50.082356718732115,8.673000264608003,"Ziegelhüttenweg 221, 60598 Frankfurt am Main",965
883,60598,Picasso,Italian Restaurant,50.095988077790274,8.663515863371854,Frankfurt am Main,833
884,60598,REWE,Supermarket,50.08887447326563,8.671162440516355,"Stresemannallee 78, 60598 Frankfurt am Main",552
885,60598,Galopprennbahn,Racetrack,50.08479366533065,8.653922080993652,"Schwarzwaldstr. 125, 60528 Frankfurt am Main",795
886,60598,REWE City,Supermarket,50.09556310858174,8.671508309233559,"Oskar-Sommer-Str. 15-17, 60596 Frankfurt am Main",974
887,60598,H Universitätsklinikum,Tram Station,50.09620108365242,8.660208141920732,"Theodor-Stern-Kai, Frankfurt am Main",888
888,60598,H Stresemannallee / Mörfelder Landstraße,Tram Station,50.08935883441917,8.671617242050031,"Stresemannallee (Mörfelder Landstr.), Frankfurt am Main",591
889,60598,H Louisa Bahnhof,Tram Station,50.084174084032675,8.670897781848907,"Schwarzsteinkrautweg 1, Frankfurt am Main",717
890,60598,S Louisa,Light Rail Station,50.08326118796888,8.670413128478266,"Schwarzsteinkautweg 1, 60598 Frankfurt am Main",766
891,60598,Golfanlage Rennbahn Frankfurt Niederrad,Golf Course,50.082300871270554,8.653956071803064,Frankfurt am Main,967
892,60598,Weinberg Golfakademie Frankfurt,Golf Course,50.08228346827796,8.653790545473457,"Schwarzwaldstraße 125, 60528 Frankfurt am Main",976
893,60599,Eiscafė La Dolce Vita,Ice Cream Shop,50.10004419398296,8.724205572131378,"Offenbacher Landstraße (Buchrainstraße), 60599 Frankfurt am Main",494
894,60599,Gerbermühle,Hotel,50.106131543376996,8.721188685754228,"Gerbermühlstr. 105, 60594 Frankfurt am Main",851
895,60599,Schleuse Offenbach,Canal Lock,50.10752696288203,8.726700512752638,"Strahlenbergerstr. 151, 63067 Offenbach am Main",726
896,60599,New Century Hotel,Hotel,50.108340026832124,8.73129872386131,63067 Offenbach am Main,758
897,60599,Zum Hirsch,German Restaurant,50.10016733703079,8.720237528206482,60599 Frankfurt am Main,764
898,60599,Grüne Soße und mehr,German Restaurant,50.100423,8.724296,"Offenbacher Landstr. 357, 60599 Frankfurt am Main",475
899,60599,Livas,BBQ Joint,50.10755922430043,8.73509003174572,63065 Offenbach am Main,739
900,60599,Best Western Macrander Hotel Frankfurt / Kaiserlei,Hotel,50.10681624416265,8.741344346199185,"Strahlenberger Str. 12, 63067 Offenbach am Main",959
901,60599,Delta Hotels by Marriott Frankfurt Offenbach,Hotel,50.108077235775795,8.731309344142725,"Kaiserleistrasse 45, 63067 Offenbach am Main",729
902,60599,Nextwash Waschsalon,Laundry Service,50.10063425998692,8.726562280328134,"Offenbacher Landstr. 377, 60599 Frankfurt am Main",313
903,60599,Kelterei Wagner,Liquor Store,50.100378269064066,8.725998316239664,Frankfurt am Main,361
904,60599,Alt Oberrad,Greek Restaurant,50.09801999921262,8.731450190302807,"Wiener Str. 59, 60599 Offenbach am Main",394
905,60599,Buchrainplatz,Plaza,50.10039882815188,8.724115435908418,"Buchrainstr. 1 (Offenbacher Landstrasse), 60599 Frankfurt am Main",488
906,60599,H Buchrainplatz,Tram Station,50.10077728466231,8.723583362788965,"Offenbacher Landstr. (Buchrainpl.), Frankfurt am Main",516
907,60599,Cat Thy Bistro,Asian Restaurant,50.107024759348086,8.73248712693718,"Strahlenbergerstraße 123, 63067 Offenbach am Main",623
908,60599,medipax,Furniture / Home Store,50.10717260929446,8.731932490422178,Frankfurt am Main,633
909,60599,Eastside Restaurant,Modern European Restaurant,50.108172,8.731429,"Kaiserleistraße 45, 63067 Offenbach am Main",740
910,60599,Grüne Sosse am Main,German Restaurant,50.10596912873981,8.722670188760338,"Gerbermühlstraße 107, 60594 Frankfurt am Main, Frankfurt am Main",757
911,60599,Grüne Soße Denkmal,Sculpture Garden,50.10508669446662,8.72138786624217,Frankfurt am Main,775
912,60599,H Bleiweißstraße,Tram Station,50.10010096618633,8.720060700138086,"Offenbacher Landstr (Bleiweißstr.), Frankfurt am Main",778
913,60599,H S-Bahn Offenbach Kaiserlei (West),Bus Stop,50.105392,8.740468,63067 Offenbach am Main,817
914,60599,H Offenbach Stadtgrenze,Tram Station,50.1019150377259,8.744726913692597,"Offenbacher Landstr., Frankfurt am Main",1000
915,65929,Fraport Arena,Basketball Stadium,50.10107361902115,8.527475388814885,"Silostr. 46, 65929 Frankfurt am Main",772
916,65929,S Höchst Farbwerke,Light Rail Station,50.098312541165974,8.528123772258633,"Höchster Farbenstr. 1, 65931 Frankfurt am Main",468
917,65929,Sonepar ist geöffnet für im Industriepark Höchst ansässige Firmen,Electronics Store,50.091051,8.5347241,"Brüningstr. 50, 65929 Frankfurt am Main West",471
918,65929,"Kantine ""Ost""",Restaurant,50.094476506374,8.53875439325084,"Industriepark Höchst, 65929 Frankfurt am Main",563
919,65929,Flohmarkt Jahrhunderthalle,Flea Market,50.098166379722976,8.520142640211928,Sili,868
920,65929,Silobad Höchst,Pool,50.10267755285356,8.528379317696139,"Hunsrückstr. 100, Frankfurt am Main",928
921,65931,Der Löwe - Das Lokal,German Restaurant,50.09455,8.494302,"Alt Zeilsheim  10 (Kolberger Weg), 65931 Frankfurt-Zeilsheim",743
922,65931,REWE,Supermarket,50.0973488,8.4980075,"Bechtenwaldstraße 5, 65931 Frankfurt am Main",941
923,65931,ALDI SÜD,Supermarket,50.0923218,8.5023468,"West-Höchster Straße 50, 65931 Frankfurt am Main",402
924,65931,S Zeilsheim,Light Rail Station,50.09011247472155,8.506005859115628,"Ferdinand-Hofmann-Str. 1, 65931 Frankfurt am Main",439
925,65931,Eiscafé De Gasperi,Ice Cream Shop,50.087827,8.5112246,Deutschland,804
926,65931,S Sindlingen,Light Rail Station,50.08723843598361,8.511855459559351,"Bahnstr. 13, 65931 Frankfurt am Main",861
927,65931,Bäckerei Brügel,Bakery,50.09732240532313,8.503767963792287,Deutschland,962
928,65933,Frische Paradies,Gourmet Shop,50.0963926257707,8.595579964442777,"Lärchenstr. 101, 65933 Frankfurt am Main",600
929,65933,Kölle Zoo,Pet Store,50.09888022057609,8.590060354405972,Frankfurt am Main,573
930,65933,Lidl,Discount Store,50.107397741316255,8.587502539157867,"Oeserstraße 155, 65934 Frankfurt-Nied",912
931,65933,McFIT,Gym / Fitness Center,50.0993384698212,8.591674707668062,"Mainzer Landstraße 633, 65933 Frankfurt am Main",449
932,65933,Rossmann,Drugstore,50.099165210686,8.58756120177756,"Mainzer Landstraße 683, 65933 Frankfurt am Main",715
933,65933,REWE CENTER,Supermarket,50.097784978641926,8.589792164925598,"Ernst-Wiss-Str. 9, 65933 Frankfurt am Main",663
934,65933,Aral,Gas Station,50.10001816,8.60477687,"Mainzer Landstr. 545, 65933 Frankfurt am Main",604
935,65933,Asia Restaurant Hahaa,Asian Restaurant,50.10000531554704,8.59679102897644,"Mainzer Landstraße 591, 65933 Frankfurt am Main",192
936,65933,H Linnegraben,Tram Station,50.100154535243945,8.596851225460313,"Mainzer Landstr. (Zum Linnegaben), Frankfurt am Main",175
937,65933,Cinestar,Multiplex,50.09918395919343,8.589270986087236,"Mainzer Landstr. 681, Frankfurt am Main",604
938,65933,H4 Hotel Frankfurt Messe,Hotel,50.110515,8.595059,"Oeserstr. 180, 65933 Frankfurt am Main",984
939,65933,Sauna / Pool,Hotel Pool,50.11047666456021,8.595101653473028,Frankfurt am Main,980
940,65934,Niddastrand,Beach Bar,50.107413826496966,8.574601609933545,"Oeserstr. 80, 65934 Frankfurt am Main",518
941,65934,REWE,Supermarket,50.10379627764099,8.579215763639468,"Werner-Bockelmann-Straße 7, 65934 Frankfurt am Main",364
942,65934,REWE,Supermarket,50.09861505,8.56750096,"Mainzer Landstr. 786-790, 65934 Frankfurt am Main",673
943,65934,Nied-Wehr-Nidda Uferweg,River,50.10549618547816,8.56562154700277,Frankfurt am Main,695
944,65934,H Nied Kirche,Tram Station,50.09841656248925,8.56683072725411,"Mainzer Landstr. (Alt-Nied), 65934 Frankfurt am Main",723
945,65934,Gleis 9 3/4,Gastropub,50.10486442244545,8.586326672638188,Deutschland,885
946,65934,ALDI SÜD,Supermarket,50.098972342667395,8.585646812523901,Deutschland,908
947,65936,Taverna Efes,Nightclub,50.11995478983226,8.57199182539759,"Sossenheimer Riedstr. 21, 65936 Frankfurt am Main",224
948,65936,Gasthaus Zum Löwen,German Restaurant,50.11811629658237,8.564118919695671,"Alt Sossenheim 74, 65936 Frankfurt am Main",731
949,65936,dm-drogerie markt,Drugstore,50.123979,8.585911,"Westerbachstraße 152, 65936 Frankfurt am Main",987
950,65936,Lidl,Supermarket,50.12568380153468,8.564481139183044,"Siegener Straße 69, 65936 Sossenheim",703
951,65936,REWE,Supermarket,50.1243067,8.5849651,"Westerbachstr. 160, 65936 Sossenheim",931
952,65936,Bushaltestelle C.-Sonnenschein Str.,Bus Stop,50.12405216655119,8.572619310524074,Frankfurt am Main,234
953,65936,Burger King,Fast Food Restaurant,50.12401,8.584254,Deutschland,873
954,65936,Eiscafe Venezia,Ice Cream Shop,50.119702,8.566431,"Kirchberg, 65936 Frankfurt am Main",496
955,65936,PENNY,Supermarket,50.12437582811057,8.565299107961891,"Siegener Str. 53-55, 65936 Frankfurt am Main",576
956,65936,Packstation 147,Shipping Store,50.12403805848456,8.564226276125941,"Siegener Str. 22, Frankfurt am Main",630
957,65936,Bäcker Eifler,Bakery,50.12402976617955,8.564220459915816,"Siegener Strasse 55, Frankfurt am Main",630
958,65936,AS Eschborn (17),Intersection,50.127441179432054,8.564196825027466,"A 66 (L 3006), 65936 Frankfurt am Main",848
959,65936,ORG-Team,Electronics Store,50.1240332955498,8.584795830622422,"Westerbachstr. 164, 65936 Frankfurt am Main",912
960,65936,Action,Discount Store,50.123608,8.585894,"Westerbachstr. 148, 65936",977
961,65936,Am Karpfenteich,Park,50.12904977934578,8.58087741305756,Frankfurt am Main,993
